"url","route","page_type","title","description","h1","h1_count","canonical","http_status","indexable","robots","sitemap_present","lastmod","word_count","source_count","image_count","tool_count","internal_inlinks","content_inlinks","internal_outlinks","depth_from_home","structured_data","schema_errors","missing_alt","duration_ms","current_gsc_status","last_crawl","google_canonical","user_canonical","gsc_verdict","gsc_crawl_allowed","gsc_fetch","gsc_index_allowed","gsc_sitemap","gsc_referring_page","impressions_7d","impressions_28d","clicks_28d","query_count","performance_note","aggregate_gsc_status","index_surface_decision","target_index_surface_decision","priority","action_required","evidence_scope","observed_date"
"https://www.biz2lab.com/health/tools/asthma-visit-card","/health/tools/asthma-visit-card","tool","천식 관찰·진료 질문 카드 | 오누림","개인 진단 대신 증상 흐름과 의료진에게 물을 내용을 한 장에 정리합니다.","천식 관찰·진료 질문 카드","1","https://www.biz2lab.com/health/tools/asthma-visit-card","200","true","","true","2026-08-26T00:00:00.000Z","61","0","0","1","3","3","16","1","[""Organization"",""WebSite""]","0","0","21","DISCOVERED_NOT_INDEXED","NOT_AVAILABLE","NOT_AVAILABLE","NOT_AVAILABLE","페이지 색인이 생성되지 않음: 발견됨 - 현재 색인이 생성되지 않음","해당사항 없음","해당사항 없음","해당사항 없음","https://www.biz2lab.com/sitemap.xml","감지된 페이지 없음","0","0","0","NOT_JOINED","Complete UI page tables; absent row = 0 reported impressions, not proof of zero demand. Query count only when exact page filter inspected.","DISCOVERED_NOT_INDEXED","ENRICH_THEN_INDEX","INDEX_UTILITY","P4","기존 필드 렌더링; 평상시 진료용과 급성 도움 경계 표시","PRODUCTION_BASELINE_WITH_UNAPPLIED_PLAN","2026-09-06"
"https://www.biz2lab.com/health/tools/blood-pressure-log","/health/tools/blood-pressure-log","tool","7일 혈압 기록표 | 오누림","결론을 계산하지 않고 측정 환경과 원래 값을 함께 남기는 개인 기록지입니다.","7일 혈압 기록표","1","https://www.biz2lab.com/health/tools/blood-pressure-log","200","true","","true","2026-08-26T00:00:00.000Z","51","0","0","1","3","3","16","1","[""Organization"",""WebSite""]","0","0","14","UNKNOWN","NOT_AVAILABLE","NOT_AVAILABLE","NOT_AVAILABLE","페이지 색인이 생성되지 않음: Google에는 아직 알려지지 않은 URL입니다.","해당사항 없음","해당사항 없음","해당사항 없음","감지된 참조 사이트맵이 없습니다.","감지된 페이지 없음","0","0","0","NOT_JOINED","Complete UI page tables; absent row = 0 reported impressions, not proof of zero demand. Query count only when exact page filter inspected.","DISCOVERED_NOT_INDEXED","INDEX_UTILITY","INDEX_UTILITY","P4","인쇄 사용법과 빈칸 예시; 측정 준비 링크; 평균·진단 자동계산 금지","PRODUCTION_BASELINE_WITH_UNAPPLIED_PLAN","2026-09-06"
"https://www.biz2lab.com/health/tools/blood-pressure-prep","/health/tools/blood-pressure-prep","tool","혈압 측정 준비 체크리스트 | 오누림","같은 조건에서 더 안정적으로 측정하기 위한 준비표입니다.","혈압 측정 준비 체크리스트","1","https://www.biz2lab.com/health/tools/blood-pressure-prep","200","true","","true","2026-08-26T00:00:00.000Z","73","0","0","1","3","3","16","1","[""Organization"",""WebSite""]","0","0","16","INDEXED","2026. 9. 6. 오전 4:05:57","https://www.biz2lab.com/health/tools/blood-pressure-prep","https://www.biz2lab.com/health/tools/blood-pressure-prep","URL이 Google에 등록되어 있음","예","성공","예","https://www.biz2lab.com/sitemap.xml","https://www.biz2lab.com/","0","0","0","NOT_JOINED","Complete UI page tables; absent row = 0 reported impressions, not proof of zero demand. Query count only when exact page filter inspected.","DISCOVERED_NOT_INDEXED","INDEX_UTILITY","INDEX_UTILITY","P4","사용 시점과 두 번 측정 기록법 링크; 출처 URL 직접 제공","PRODUCTION_BASELINE_WITH_UNAPPLIED_PLAN","2026-09-06"
"https://www.biz2lab.com/health/tools/depression-visit-card","/health/tools/depression-visit-card","tool","우울증 관찰·진료 질문 카드 | 오누림","개인 진단 대신 증상 흐름과 의료진에게 물을 내용을 한 장에 정리합니다.","우울증 관찰·진료 질문 카드","1","https://www.biz2lab.com/health/tools/depression-visit-card","200","true","","true","2026-08-26T00:00:00.000Z","69","0","0","1","3","3","16","1","[""Organization"",""WebSite""]","0","0","11","INDEXED","2026. 8. 30. 오전 8:13:50","https://www.biz2lab.com/health/tools/depression-visit-card","https://www.biz2lab.com/health/tools/depression-visit-card","URL이 Google에 등록되어 있음","예","성공","예","https://www.biz2lab.com/sitemap.xml","https://www.biz2lab.com/","0","0","0","NOT_JOINED","Complete UI page tables; absent row = 0 reported impressions, not proof of zero demand. Query count only when exact page filter inspected.","DISCOVERED_NOT_INDEXED","NOINDEX_FOLLOW","NOINDEX_FOLLOW","P4","출력 접근 유지; 자해 위험 때 기록 완성보다 도움 우선","PRODUCTION_BASELINE_WITH_UNAPPLIED_PLAN","2026-09-06"
"https://www.biz2lab.com/health/tools/diabetes-questions","/health/tools/diabetes-questions","tool","제2형 당뇨병 진료 질문지 | 오누림","검사 의미와 다음 행동을 의료진에게 확인하기 위한 질문지입니다.","제2형 당뇨병 진료 질문지","1","https://www.biz2lab.com/health/tools/diabetes-questions","200","true","","true","2026-08-26T00:00:00.000Z","83","0","0","1","3","3","16","1","[""Organization"",""WebSite""]","0","0","11","INDEXED","2026. 8. 30. 오전 12:26:53","https://www.biz2lab.com/health/tools/diabetes-questions","https://www.biz2lab.com/health/tools/diabetes-questions","URL이 Google에 등록되어 있음","예","성공","예","https://www.biz2lab.com/sitemap.xml","https://www.biz2lab.com/","0","0","0","NOT_JOINED","Complete UI page tables; absent row = 0 reported impressions, not proof of zero demand. Query count only when exact page filter inspected.","DISCOVERED_NOT_INDEXED","ENRICH_THEN_INDEX","INDEX_UTILITY","P4","검사명·날짜 준비와 답변/다음 검사 질문 칸 보강","PRODUCTION_BASELINE_WITH_UNAPPLIED_PLAN","2026-09-06"
"https://www.biz2lab.com/health/tools/diabetes-test-terms","/health/tools/diabetes-test-terms","tool","혈당 검사 용어 한 장 | 오누림","공복혈당과 HbA1c가 보는 시간 범위를 구분합니다.","혈당 검사 용어 한 장","1","https://www.biz2lab.com/health/tools/diabetes-test-terms","200","true","","true","2026-08-26T00:00:00.000Z","85","0","0","1","3","3","16","1","[""Organization"",""WebSite""]","0","0","13","DISCOVERED_NOT_INDEXED","NOT_AVAILABLE","NOT_AVAILABLE","NOT_AVAILABLE","페이지 색인이 생성되지 않음: 발견됨 - 현재 색인이 생성되지 않음","해당사항 없음","해당사항 없음","해당사항 없음","https://www.biz2lab.com/sitemap.xml","감지된 페이지 없음","0","0","0","NOT_JOINED","Complete UI page tables; absent row = 0 reported impressions, not proof of zero demand. Query count only when exact page filter inspected.","DISCOVERED_NOT_INDEXED","NOINDEX_FOLLOW","NOINDEX_FOLLOW","P4","HbA1c 설명을 주된 검색 도착점으로; 요약지는 출력용 유지","PRODUCTION_BASELINE_WITH_UNAPPLIED_PLAN","2026-09-06"
"https://www.biz2lab.com/health/tools/dyslipidemia-visit-card","/health/tools/dyslipidemia-visit-card","tool","이상지질혈증 관찰·진료 질문 카드 | 오누림","개인 진단 대신 증상 흐름과 의료진에게 물을 내용을 한 장에 정리합니다.","이상지질혈증 관찰·진료 질문 카드","1","https://www.biz2lab.com/health/tools/dyslipidemia-visit-card","200","true","","true","2026-08-26T00:00:00.000Z","66","0","0","1","3","3","16","1","[""Organization"",""WebSite""]","0","0","14","INDEXED","2026. 9. 6. 오전 1:42:23","https://www.biz2lab.com/health/tools/dyslipidemia-visit-card","https://www.biz2lab.com/health/tools/dyslipidemia-visit-card","URL이 Google에 등록되어 있음","예","성공","예","https://www.biz2lab.com/sitemap.xml","감지된 페이지 없음","0","0","0","NOT_JOINED","Complete UI page tables; absent row = 0 reported impressions, not proof of zero demand. Query count only when exact page filter inspected.","DISCOVERED_NOT_INDEXED","ENRICH_THEN_INDEX","INDEX_UTILITY","P4","검사명/날짜/개별 목표 필드 표시; 지질 검사에 맞는 고유 설명","PRODUCTION_BASELINE_WITH_UNAPPLIED_PLAN","2026-09-06"
"https://www.biz2lab.com/health/tools/gerd-appointment-prep","/health/tools/gerd-appointment-prep","tool","위식도역류 진료 준비 카드 | 오누림","증상·약·검사 필요 여부를 묻기 위한 질문 카드입니다.","위식도역류 진료 준비 카드","1","https://www.biz2lab.com/health/tools/gerd-appointment-prep","200","true","","true","2026-08-26T00:00:00.000Z","69","0","0","1","3","3","16","1","[""Organization"",""WebSite""]","0","0","15","UNKNOWN","NOT_AVAILABLE","NOT_AVAILABLE","NOT_AVAILABLE","페이지 색인이 생성되지 않음: Google에는 아직 알려지지 않은 URL입니다.","해당사항 없음","해당사항 없음","해당사항 없음","감지된 참조 사이트맵이 없습니다.","감지된 페이지 없음","0","0","0","NOT_JOINED","Complete UI page tables; absent row = 0 reported impressions, not proof of zero demand. Query count only when exact page filter inspected.","DISCOVERED_NOT_INDEXED","ENRICH_THEN_INDEX","INDEX_UTILITY","P4","현재 약·불편 시점 준비와 답/추적 일정 칸 보강","PRODUCTION_BASELINE_WITH_UNAPPLIED_PLAN","2026-09-06"
"https://www.biz2lab.com/health/tools/gerd-everyday-patterns","/health/tools/gerd-everyday-patterns","tool","일상 패턴 관찰 체크 | 오누림","음식 금지표가 아니라 개인의 흐름을 기록하는 체크리스트입니다.","일상 패턴 관찰 체크","1","https://www.biz2lab.com/health/tools/gerd-everyday-patterns","200","true","","true","2026-08-26T00:00:00.000Z","62","0","0","1","3","3","16","1","[""Organization"",""WebSite""]","0","0","12","DISCOVERED_NOT_INDEXED","NOT_AVAILABLE","NOT_AVAILABLE","NOT_AVAILABLE","페이지 색인이 생성되지 않음: 발견됨 - 현재 색인이 생성되지 않음","해당사항 없음","해당사항 없음","해당사항 없음","https://www.biz2lab.com/sitemap.xml","감지된 페이지 없음","0","0","0","NOT_JOINED","Complete UI page tables; absent row = 0 reported impressions, not proof of zero demand. Query count only when exact page filter inspected.","DISCOVERED_NOT_INDEXED","NOINDEX_FOLLOW","NOINDEX_FOLLOW","P4","음식 금지표 아님을 유지; 시간 기록표로 연결","PRODUCTION_BASELINE_WITH_UNAPPLIED_PLAN","2026-09-06"
"https://www.biz2lab.com/health/tools/gerd-symptom-timing-log","/health/tools/gerd-symptom-timing-log","tool","역류 증상·시간 기록표 | 오누림","식사·자세·수면과 불편의 흐름을 적는 관찰표입니다.","역류 증상·시간 기록표","1","https://www.biz2lab.com/health/tools/gerd-symptom-timing-log","200","true","","true","2026-08-26T00:00:00.000Z","45","0","0","1","3","3","16","1","[""Organization"",""WebSite""]","0","0","11","INDEXED","2026. 8. 30. 오전 8:51:44","https://www.biz2lab.com/health/tools/gerd-symptom-timing-log","https://www.biz2lab.com/health/tools/gerd-symptom-timing-log","URL이 Google에 등록되어 있음","예","성공","예","https://www.biz2lab.com/sitemap.xml","감지된 페이지 없음","0","0","0","NOT_JOINED","Complete UI page tables; absent row = 0 reported impressions, not proof of zero demand. Query count only when exact page filter inspected.","DISCOVERED_NOT_INDEXED","INDEX_UTILITY","INDEX_UTILITY","P4","식사-자세-불편 순서 예시; 흉통 자기진단 금지 경계","PRODUCTION_BASELINE_WITH_UNAPPLIED_PLAN","2026-09-06"
"https://www.biz2lab.com/health/tools/glucose-observation-log","/health/tools/glucose-observation-log","tool","혈당 관찰 기록표 | 오누림","이미 측정 중인 사람이 숫자와 생활 맥락을 함께 적는 기록지입니다.","혈당 관찰 기록표","1","https://www.biz2lab.com/health/tools/glucose-observation-log","200","true","","true","2026-08-26T00:00:00.000Z","48","0","0","1","3","3","16","1","[""Organization"",""WebSite""]","0","0","19","DISCOVERED_NOT_INDEXED","NOT_AVAILABLE","NOT_AVAILABLE","NOT_AVAILABLE","페이지 색인이 생성되지 않음: 발견됨 - 현재 색인이 생성되지 않음","해당사항 없음","해당사항 없음","해당사항 없음","https://www.biz2lab.com/sitemap.xml","https://www.biz2lab.com/","0","0","0","NOT_JOINED","Complete UI page tables; absent row = 0 reported impressions, not proof of zero demand. Query count only when exact page filter inspected.","DISCOVERED_NOT_INDEXED","INDEX_UTILITY","INDEX_UTILITY","P4","측정 계획을 새로 지시하지 않는 작성 예시와 HbA1c 차이 링크","PRODUCTION_BASELINE_WITH_UNAPPLIED_PLAN","2026-09-06"
"https://www.biz2lab.com/health/tools/gout-visit-card","/health/tools/gout-visit-card","tool","통풍 관찰·진료 질문 카드 | 오누림","개인 진단 대신 증상 흐름과 의료진에게 물을 내용을 한 장에 정리합니다.","통풍 관찰·진료 질문 카드","1","https://www.biz2lab.com/health/tools/gout-visit-card","200","true","","true","2026-08-26T00:00:00.000Z","66","0","0","1","3","3","16","1","[""Organization"",""WebSite""]","0","0","21","DISCOVERED_NOT_INDEXED","NOT_AVAILABLE","NOT_AVAILABLE","NOT_AVAILABLE","페이지 색인이 생성되지 않음: 발견됨 - 현재 색인이 생성되지 않음","해당사항 없음","해당사항 없음","해당사항 없음","https://www.biz2lab.com/sitemap.xml","감지된 페이지 없음","0","0","0","NOT_JOINED","Complete UI page tables; absent row = 0 reported impressions, not proof of zero demand. Query count only when exact page filter inspected.","DISCOVERED_NOT_INDEXED","ENRICH_THEN_INDEX","INDEX_UTILITY","P4","관절/시각/발열 필드 표시; 뜨겁고 붓는 관절을 통풍으로 확정 금지","PRODUCTION_BASELINE_WITH_UNAPPLIED_PLAN","2026-09-06"
"https://www.biz2lab.com/health/tools/irritable-bowel-syndrome-visit-card","/health/tools/irritable-bowel-syndrome-visit-card","tool","과민성장증후군 관찰·진료 질문 카드 | 오누림","개인 진단 대신 증상 흐름과 의료진에게 물을 내용을 한 장에 정리합니다.","과민성장증후군 관찰·진료 질문 카드","1","https://www.biz2lab.com/health/tools/irritable-bowel-syndrome-visit-card","200","true","","true","2026-08-26T00:00:00.000Z","64","0","0","1","3","3","16","1","[""Organization"",""WebSite""]","0","0","12","DISCOVERED_NOT_INDEXED","NOT_AVAILABLE","NOT_AVAILABLE","NOT_AVAILABLE","페이지 색인이 생성되지 않음: 발견됨 - 현재 색인이 생성되지 않음","해당사항 없음","해당사항 없음","해당사항 없음","https://www.biz2lab.com/sitemap.xml","감지된 페이지 없음","0","0","0","NOT_JOINED","Complete UI page tables; absent row = 0 reported impressions, not proof of zero demand. Query count only when exact page filter inspected.","DISCOVERED_NOT_INDEXED","ENRICH_THEN_INDEX","INDEX_UTILITY","P4","배변 흐름 필드 표시; 무리한 음식 제한을 피할 질문 설명","PRODUCTION_BASELINE_WITH_UNAPPLIED_PLAN","2026-09-06"
"https://www.biz2lab.com/health/tools/metabolic-dysfunction-associated-steatotic-liver-disease-visit-card","/health/tools/metabolic-dysfunction-associated-steatotic-liver-disease-visit-card","tool","지방간(MASLD) 관찰·진료 질문 카드 | 오누림","개인 진단 대신 증상 흐름과 의료진에게 물을 내용을 한 장에 정리합니다.","지방간(MASLD) 관찰·진료 질문 카드","1","https://www.biz2lab.com/health/tools/metabolic-dysfunction-associated-steatotic-liver-disease-visit-card","200","true","","true","2026-08-26T00:00:00.000Z","63","0","0","1","3","3","16","1","[""Organization"",""WebSite""]","0","0","13","INDEXED","2026. 9. 6. 오전 1:54:19","https://www.biz2lab.com/health/tools/metabolic-dysfunction-associated-steatotic-liver-disease-visit-card","https://www.biz2lab.com/health/tools/metabolic-dysfunction-associated-steatotic-liver-disease-visit-card","URL이 Google에 등록되어 있음","예","성공","예","https://www.biz2lab.com/sitemap.xml","https://www.biz2lab.com/","0","0","0","NOT_JOINED","Complete UI page tables; absent row = 0 reported impressions, not proof of zero demand. Query count only when exact page filter inspected.","DISCOVERED_NOT_INDEXED","ENRICH_THEN_INDEX","INDEX_UTILITY","P4","검사 날짜·결과 문구 필드 표시; 간수치 자가판정 금지","PRODUCTION_BASELINE_WITH_UNAPPLIED_PLAN","2026-09-06"
"https://www.biz2lab.com/health/tools/migraine-visit-card","/health/tools/migraine-visit-card","tool","편두통 관찰·진료 질문 카드 | 오누림","개인 진단 대신 증상 흐름과 의료진에게 물을 내용을 한 장에 정리합니다.","편두통 관찰·진료 질문 카드","1","https://www.biz2lab.com/health/tools/migraine-visit-card","200","true","","true","2026-08-26T00:00:00.000Z","64","0","0","1","3","3","16","1","[""Organization"",""WebSite""]","0","0","11","DISCOVERED_NOT_INDEXED","NOT_AVAILABLE","NOT_AVAILABLE","NOT_AVAILABLE","페이지 색인이 생성되지 않음: 발견됨 - 현재 색인이 생성되지 않음","해당사항 없음","해당사항 없음","해당사항 없음","https://www.biz2lab.com/sitemap.xml","감지된 페이지 없음","0","0","0","NOT_JOINED","Complete UI page tables; absent row = 0 reported impressions, not proof of zero demand. Query count only when exact page filter inspected.","DISCOVERED_NOT_INDEXED","ENRICH_THEN_INDEX","INDEX_UTILITY","P4","기존 필드와 약 사용일 기록 안내; 첫 신경 증상은 자가 전조 판정 금지","PRODUCTION_BASELINE_WITH_UNAPPLIED_PLAN","2026-09-06"
"https://www.biz2lab.com/health/tools/oa-daily-activity-log","/health/tools/oa-daily-activity-log","tool","관절 일상 변화 기록표 | 오누림","활동 전후의 관절 변화와 일상 영향을 적는 관찰표입니다.","관절 일상 변화 기록표","1","https://www.biz2lab.com/health/tools/oa-daily-activity-log","200","true","","true","2026-08-26T00:00:00.000Z","46","0","0","1","3","3","16","1","[""Organization"",""WebSite""]","0","0","30","DISCOVERED_NOT_INDEXED","NOT_AVAILABLE","NOT_AVAILABLE","NOT_AVAILABLE","페이지 색인이 생성되지 않음: 발견됨 - 현재 색인이 생성되지 않음","해당사항 없음","해당사항 없음","해당사항 없음","https://www.biz2lab.com/sitemap.xml","감지된 페이지 없음","0","0","0","NOT_JOINED","Complete UI page tables; absent row = 0 reported impressions, not proof of zero demand. Query count only when exact page filter inspected.","DISCOVERED_NOT_INDEXED","INDEX_UTILITY","INDEX_UTILITY","P4","활동 사실 예시; 열감·붓기 있을 때 기록 때문에 진료 지연 금지","PRODUCTION_BASELINE_WITH_UNAPPLIED_PLAN","2026-09-06"
"https://www.biz2lab.com/health/tools/oa-family-support","/health/tools/oa-family-support","tool","관절 불편 가족 지원 체크 | 오누림","속도를 재촉하지 않고 일상 지원과 질문 준비를 돕는 체크리스트입니다.","관절 불편 가족 지원 체크","1","https://www.biz2lab.com/health/tools/oa-family-support","200","true","","true","2026-08-26T00:00:00.000Z","61","0","0","1","3","3","16","1","[""Organization"",""WebSite""]","0","0","32","DISCOVERED_NOT_INDEXED","NOT_AVAILABLE","NOT_AVAILABLE","NOT_AVAILABLE","페이지 색인이 생성되지 않음: 발견됨 - 현재 색인이 생성되지 않음","해당사항 없음","해당사항 없음","해당사항 없음","https://www.biz2lab.com/sitemap.xml","감지된 페이지 없음","0","0","0","NOT_JOINED","Complete UI page tables; absent row = 0 reported impressions, not proof of zero demand. Query count only when exact page filter inspected.","DISCOVERED_NOT_INDEXED","NOINDEX_FOLLOW","NOINDEX_FOLLOW","P4","지원 원칙 유지; 일상 기록표와 부모 글 연결","PRODUCTION_BASELINE_WITH_UNAPPLIED_PLAN","2026-09-06"
"https://www.biz2lab.com/health/tools/oa-visit-questions","/health/tools/oa-visit-questions","tool","골관절염 진료 질문 카드 | 오누림","원인 확인과 개인별 활동·치료 선택을 묻기 위한 질문 카드입니다.","골관절염 진료 질문 카드","1","https://www.biz2lab.com/health/tools/oa-visit-questions","200","true","","true","2026-08-26T00:00:00.000Z","69","0","0","1","3","3","16","1","[""Organization"",""WebSite""]","0","0","180","DISCOVERED_NOT_INDEXED","NOT_AVAILABLE","NOT_AVAILABLE","NOT_AVAILABLE","페이지 색인이 생성되지 않음: 발견됨 - 현재 색인이 생성되지 않음","해당사항 없음","해당사항 없음","해당사항 없음","https://www.biz2lab.com/sitemap.xml","감지된 페이지 없음","0","0","0","NOT_JOINED","Complete UI page tables; absent row = 0 reported impressions, not proof of zero demand. Query count only when exact page filter inspected.","DISCOVERED_NOT_INDEXED","ENRICH_THEN_INDEX","INDEX_UTILITY","P4","활동 사례와 개인 목표/답/다음 계획 칸 보강","PRODUCTION_BASELINE_WITH_UNAPPLIED_PLAN","2026-09-06"
"https://www.biz2lab.com/health/tools/obesity-visit-card","/health/tools/obesity-visit-card","tool","비만 관찰·진료 질문 카드 | 오누림","개인 진단 대신 증상 흐름과 의료진에게 물을 내용을 한 장에 정리합니다.","비만 관찰·진료 질문 카드","1","https://www.biz2lab.com/health/tools/obesity-visit-card","200","true","","true","2026-08-26T00:00:00.000Z","68","0","0","1","3","3","16","1","[""Organization"",""WebSite""]","0","0","19","DISCOVERED_NOT_INDEXED","NOT_AVAILABLE","NOT_AVAILABLE","NOT_AVAILABLE","페이지 색인이 생성되지 않음: 발견됨 - 현재 색인이 생성되지 않음","해당사항 없음","해당사항 없음","해당사항 없음","https://www.biz2lab.com/sitemap.xml","감지된 페이지 없음","0","0","0","NOT_JOINED","Complete UI page tables; absent row = 0 reported impressions, not proof of zero demand. Query count only when exact page filter inspected.","DISCOVERED_NOT_INDEXED","NOINDEX_FOLLOW","NOINDEX_FOLLOW","P4","필드 렌더링 복구와 고유 설명; 본문 보조 출력물로 유지","PRODUCTION_BASELINE_WITH_UNAPPLIED_PLAN","2026-09-06"
"https://www.biz2lab.com/health/tools/osteoporosis-appointment-prep","/health/tools/osteoporosis-appointment-prep","tool","골다공증 진료 준비표 | 오누림","골절·낙상·복용 약과 검사 질문을 정리하는 준비표입니다.","골다공증 진료 준비표","1","https://www.biz2lab.com/health/tools/osteoporosis-appointment-prep","200","true","","true","2026-08-26T00:00:00.000Z","67","0","0","1","3","3","16","1","[""Organization"",""WebSite""]","0","0","16","UNKNOWN","NOT_AVAILABLE","NOT_AVAILABLE","NOT_AVAILABLE","페이지 색인이 생성되지 않음: Google에는 아직 알려지지 않은 URL입니다.","해당사항 없음","해당사항 없음","해당사항 없음","감지된 참조 사이트맵이 없습니다.","감지된 페이지 없음","0","0","0","NOT_JOINED","Complete UI page tables; absent row = 0 reported impressions, not proof of zero demand. Query count only when exact page filter inspected.","DISCOVERED_NOT_INDEXED","ENRICH_THEN_INDEX","INDEX_UTILITY","P4","결과지·과거 골절 준비칸과 다음 계획 기록 보강","PRODUCTION_BASELINE_WITH_UNAPPLIED_PLAN","2026-09-06"
"https://www.biz2lab.com/health/tools/osteoporosis-terms","/health/tools/osteoporosis-terms","tool","골밀도 검사 용어 한 장 | 오누림","골밀도 검사와 결과 해석의 경계를 구분하는 안내입니다.","골밀도 검사 용어 한 장","1","https://www.biz2lab.com/health/tools/osteoporosis-terms","200","true","","true","2026-08-26T00:00:00.000Z","76","0","0","1","3","3","16","1","[""Organization"",""WebSite""]","0","0","11","INDEXED","2026. 9. 6. 오전 4:06:54","https://www.biz2lab.com/health/tools/osteoporosis-terms","https://www.biz2lab.com/health/tools/osteoporosis-terms","URL이 Google에 등록되어 있음","예","성공","예","일시적인 처리 오류","감지된 페이지 없음","0","0","0","NOT_JOINED","Complete UI page tables; absent row = 0 reported impressions, not proof of zero demand. Query count only when exact page filter inspected.","DISCOVERED_NOT_INDEXED","NOINDEX_FOLLOW","NOINDEX_FOLLOW","P4","부모 검사 해설을 검색 도착점으로; 요약 출력 접근 유지","PRODUCTION_BASELINE_WITH_UNAPPLIED_PLAN","2026-09-06"
"https://www.biz2lab.com/health/tools/sleep-apnea-visit-card","/health/tools/sleep-apnea-visit-card","tool","수면무호흡증 관찰·진료 질문 카드 | 오누림","개인 진단 대신 증상 흐름과 의료진에게 물을 내용을 한 장에 정리합니다.","수면무호흡증 관찰·진료 질문 카드","1","https://www.biz2lab.com/health/tools/sleep-apnea-visit-card","200","true","","true","2026-08-26T00:00:00.000Z","64","0","0","1","3","3","16","1","[""Organization"",""WebSite""]","0","0","23","DISCOVERED_NOT_INDEXED","NOT_AVAILABLE","NOT_AVAILABLE","NOT_AVAILABLE","페이지 색인이 생성되지 않음: 발견됨 - 현재 색인이 생성되지 않음","해당사항 없음","해당사항 없음","해당사항 없음","https://www.biz2lab.com/sitemap.xml","감지된 페이지 없음","0","0","0","NOT_JOINED","Complete UI page tables; absent row = 0 reported impressions, not proof of zero demand. Query count only when exact page filter inspected.","DISCOVERED_NOT_INDEXED","ENRICH_THEN_INDEX","INDEX_UTILITY","P4","관찰 주체/시간 필드 보강; 기기·자가검사 진단 금지","PRODUCTION_BASELINE_WITH_UNAPPLIED_PLAN","2026-09-06"
"https://www.biz2lab.com/health/tools/stroke-visit-card","/health/tools/stroke-visit-card","tool","뇌졸중 관찰·진료 질문 카드 | 오누림","개인 진단 대신 증상 흐름과 의료진에게 물을 내용을 한 장에 정리합니다.","뇌졸중 관찰·진료 질문 카드","1","https://www.biz2lab.com/health/tools/stroke-visit-card","200","true","","true","2026-08-26T00:00:00.000Z","67","0","0","1","3","3","16","1","[""Organization"",""WebSite""]","0","0","12","DISCOVERED_NOT_INDEXED","NOT_AVAILABLE","NOT_AVAILABLE","NOT_AVAILABLE","페이지 색인이 생성되지 않음: 발견됨 - 현재 색인이 생성되지 않음","해당사항 없음","해당사항 없음","해당사항 없음","https://www.biz2lab.com/sitemap.xml","감지된 페이지 없음","0","0","0","NOT_JOINED","Complete UI page tables; absent row = 0 reported impressions, not proof of zero demand. Query count only when exact page filter inspected.","DISCOVERED_NOT_INDEXED","NOINDEX_FOLLOW","NOINDEX_FOLLOW","P4","119 먼저 보이게 분리; 완료 기다리지 않음; 부모 응급 안내로 연결","PRODUCTION_BASELINE_WITH_UNAPPLIED_PLAN","2026-09-06"
"https://www.biz2lab.com/health/trust/advertising","/health/trust/advertising","trust","광고 정책 | 오누림","광고가 콘텐츠의 결론, 질환 선정 또는 출처 판단을 바꾸지 않도록 편집과 광고를 분리합니다.","광고 정책","1","https://www.biz2lab.com/health/trust/advertising","200","true","","true","2026-07-26T00:00:00.000Z","61","0","0","0","76","0","14","1","[""Organization"",""WebSite""]","0","0","11","INDEXED","2026. 8. 30. 오후 9:51:24","https://www.biz2lab.com/health/trust/advertising","https://www.biz2lab.com/health/trust/advertising","URL이 Google에 등록되어 있음","예","성공","예","https://www.biz2lab.com/sitemap.xml","감지된 페이지 없음","0","0","0","NOT_JOINED","Complete UI page tables; absent row = 0 reported impressions, not proof of zero demand. Query count only when exact page filter inspected.","DISCOVERED_NOT_INDEXED","NOINDEX_FOLLOW","NOINDEX_FOLLOW","P5","footer에서 유지; AdSense 코드나 설정 변경 없음","PRODUCTION_BASELINE_WITH_UNAPPLIED_PLAN","2026-09-06"
"https://www.biz2lab.com/health/trust/author","/health/trust/author","trust","박영훈 | 비의료인 건강정보 편집자 | 오누림","공공기관과 의료기관의 환자용 자료를 일반인이 이해하기 쉬운 말과 그림, 기록표와 질문 도구로 다시 정리합니다.","박영훈 | 비의료인 건강정보 편집자","1","https://www.biz2lab.com/health/trust/author","200","true","","true","2026-07-26T00:00:00.000Z","70","0","0","0","76","0","14","1","[""Organization"",""WebSite""]","0","0","12","DISCOVERED_NOT_INDEXED","NOT_AVAILABLE","NOT_AVAILABLE","NOT_AVAILABLE","페이지 색인이 생성되지 않음: 발견됨 - 현재 색인이 생성되지 않음","해당사항 없음","해당사항 없음","해당사항 없음","https://www.biz2lab.com/sitemap.xml","https://www.biz2lab.com/sitemap.xml","0","0","0","NOT_JOINED","Complete UI page tables; absent row = 0 reported impressions, not proof of zero demand. Query count only when exact page filter inspected.","DISCOVERED_NOT_INDEXED","INDEX_UTILITY","INDEX_UTILITY","P5","truthful Person/ProfilePage; 실제 자격을 추가하지 않음","PRODUCTION_BASELINE_WITH_UNAPPLIED_PLAN","2026-09-06"
