"url","route","page_type","decision","target_decision","independent_task","overlap","required_action","decision_basis","production_applied","certification","current_gsc_status","unique_title_now","unique_description_now","official_source_links_now","body_words_now","content_inlinks_now","standalone_usage_gap"
"https://www.biz2lab.com/health/tools/osteoporosis-terms","/health/tools/osteoporosis-terms","tool","NOINDEX_FOLLOW","NOINDEX_FOLLOW","골밀도 용어 요약 인쇄","골다공증 가이드의 검사 해설과 중복","부모 검사 해설을 검색 도착점으로; 요약 출력 접근 유지","INTERNAL_HEURISTIC","NO","PENDING","INDEXED","true","true","0","76","3","인쇄 순서·기록 예시·직접 출처 링크 보강 필요; 14개 fields 미노출"
"https://www.biz2lab.com/health/tools/sleep-apnea-visit-card","/health/tools/sleep-apnea-visit-card","tool","ENRICH_THEN_INDEX","INDEX_UTILITY","밤의 타인 관찰과 낮의 본인 졸림을 함께 전달","두 관찰자의 정보를 합치는 별도 준비 도구","관찰 주체/시간 필드 보강; 기기·자가검사 진단 금지","INTERNAL_HEURISTIC","NO","PENDING","DISCOVERED_NOT_INDEXED","true","false","0","64","3","인쇄 순서·기록 예시·직접 출처 링크 보강 필요; 14개 fields 미노출"
"https://www.biz2lab.com/health/tools/stroke-visit-card","/health/tools/stroke-visit-card","tool","NOINDEX_FOLLOW","NOINDEX_FOLLOW","119 전달 메모와 회복기 질문","응급 대응과 평상시 진료가 섞여 독립 검색 도착점 부적절","119 먼저 보이게 분리; 완료 기다리지 않음; 부모 응급 안내로 연결","INTERNAL_HEURISTIC","NO","PENDING","DISCOVERED_NOT_INDEXED","true","false","0","67","3","인쇄 순서·기록 예시·직접 출처 링크 보강 필요; 14개 fields 미노출"
"https://www.biz2lab.com/health/tools/urinary-tract-infection-visit-card","/health/tools/urinary-tract-infection-visit-card","tool","NOINDEX_FOLLOW","NOINDEX_FOLLOW","배뇨 변화 진료 질문 인쇄","부모의 방광/콩팥 신호 비교와 진료 준비에 의존","필드 표시·고유 설명·부모 링크; 소변 냄새로 진단하지 않음","INTERNAL_HEURISTIC","NO","PENDING","INDEXED","true","false","0","62","3","인쇄 순서·기록 예시·직접 출처 링크 보강 필요; 14개 fields 미노출"
"https://www.biz2lab.com/health/trust/about","/health/trust/about","trust","INDEX_UTILITY","INDEX_UTILITY","오누림 운영 주체와 범위를 확인하는 브랜드 탐색","다른 정책을 종합하는 진입점","운영/작성자/정책 문맥 링크","INTERNAL_HEURISTIC","NO","PENDING","INDEXED","true","true","0","67","0","도구 질문 해당 없음"
"https://www.biz2lab.com/health/trust/advertising","/health/trust/advertising","trust","NOINDEX_FOLLOW","NOINDEX_FOLLOW","광고와 편집 독립성 고지","정책 확인용 짧은 문서; 광고 수익 검색정보 아님","footer에서 유지; AdSense 코드나 설정 변경 없음","INTERNAL_HEURISTIC","NO","PENDING","INDEXED","true","true","0","61","0","도구 질문 해당 없음"
"https://www.biz2lab.com/health/trust/ai-disclosure","/health/trust/ai-disclosure","trust","INDEX_UTILITY","INDEX_UTILITY","오누림의 AI 사용과 인간 책임 구분 확인","출처·의료 검수와 AI 보조의 역할은 별도 브랜드 질문","합성 독자/실제 독자 구분; 편집·검수 정책 직접 링크","INTERNAL_HEURISTIC","NO","PENDING","INDEXED","true","true","0","64","0","도구 질문 해당 없음"
"https://www.biz2lab.com/health/trust/author","/health/trust/author","trust","INDEX_UTILITY","INDEX_UTILITY","박영훈 작성자의 실제 역할 확인","소개보다 개인의 비의료 역할 책임을 특정","truthful Person/ProfilePage; 실제 자격을 추가하지 않음","INTERNAL_HEURISTIC","NO","PENDING","DISCOVERED_NOT_INDEXED","true","true","0","70","0","도구 질문 해당 없음"
"https://www.biz2lab.com/health/trust/contact","/health/trust/contact","trust","NOINDEX_FOLLOW","NOINDEX_FOLLOW","현재 공개 문의 채널 확인","정정 정책과 같은 Issues 채널 반복","정정 정책과 실제 Issues 링크 연결; 메일 활성화 없음","INTERNAL_HEURISTIC","NO","PENDING","DISCOVERED_NOT_INDEXED","true","true","0","63","0","도구 질문 해당 없음"
"https://www.biz2lab.com/health/trust/corrections-policy","/health/trust/corrections-policy","trust","INDEX_UTILITY","INDEX_UTILITY","오류 제보 경로와 정정할 정보 확인","문의와 겹치지만 정확한 수정 절차의 권위 페이지","실제 GitHub Issues 링크; 개인정보 미수집 원칙","INTERNAL_HEURISTIC","NO","PENDING","INDEXED","true","true","0","78","2","도구 질문 해당 없음"
"https://www.biz2lab.com/health/trust/disclaimer","/health/trust/disclaimer","trust","NOINDEX_FOLLOW","NOINDEX_FOLLOW","서비스 의료 한계 고지","각 글의 의료 한계와 중복된 짧은 약관성 페이지","footer와 관련 정책 링크 유지; 삭제 아님","INTERNAL_HEURISTIC","NO","PENDING","DISCOVERED_NOT_INDEXED","true","true","0","68","0","도구 질문 해당 없음"
"https://www.biz2lab.com/health/trust/editorial-policy","/health/trust/editorial-policy","trust","ENRICH_THEN_INDEX","INDEX_UTILITY","건강 글의 작성·수정 절차 확인","출처 정책과 달리 변경·검증 단계 담당","순차 검증과 날짜 갱신 원칙; 다른 정책 링크","INTERNAL_HEURISTIC","NO","PENDING","INDEXED","true","true","0","62","0","도구 질문 해당 없음"
"https://www.biz2lab.com/health/trust/medical-review-policy","/health/trust/medical-review-policy","trust","NOINDEX_FOLLOW","NOINDEX_FOLLOW","현재 의료 검수 상태와 한계를 확인","독립 질환 해설 아닌 상태 고지; 검색보다 모든 글의 직접 연결 우선","검수 미완료 47 Claim 패킷 사실 보존; 모든 가이드에서 접근 가능","INTERNAL_HEURISTIC","NO","PENDING","DISCOVERED_NOT_INDEXED","true","true","0","99","0","도구 질문 해당 없음"
"https://www.biz2lab.com/health/trust/privacy","/health/trust/privacy","trust","INDEX_UTILITY","INDEX_UTILITY","서비스명과 개인정보·광고 처리 방식을 확인","타 정책과 다른 데이터 처리 책임","현재 Google 측정/광고와 입력 미전송 사실 보존; 정책 링크 확인","INTERNAL_HEURISTIC","NO","PENDING","INDEXED","true","true","0","140","0","도구 질문 해당 없음"
"https://www.biz2lab.com/health/trust/sources-policy","/health/trust/sources-policy","trust","INDEX_UTILITY","INDEX_UTILITY","사용하는 근거의 우선순위와 배제 기준 확인","편집 정책과 다른 근거 선정 질문","대표 근거와 의료 검토 정책의 직접 링크","INTERNAL_HEURISTIC","NO","PENDING","INDEXED","true","true","0","59","0","도구 질문 해당 없음"
"https://www.biz2lab.com/health/trust/terms","/health/trust/terms","trust","NOINDEX_FOLLOW","NOINDEX_FOLLOW","사용 범위·재사용 한계 확인","이용계약성 고지; 독립 건강 검색 질문 없음","footer에서 지속 접근; 법률 내용 실질 변경 없음","INTERNAL_HEURISTIC","NO","PENDING","DISCOVERED_NOT_INDEXED","true","true","0","61","0","도구 질문 해당 없음"
"https://www.biz2lab.com/health/type-2-diabetes","/health/type-2-diabetes","disease","INDEX_PRIMARY","INDEX_PRIMARY","질환별 이해·적절한 도움·진료 준비 또는 이를 찾는 주제 허브","개별 dossier에서 검증","페이지별 순차 개선·출처 대조·12개 인증 기준 QA","INTERNAL_HEURISTIC","NO","SEO_PAGE_CERTIFIED","INDEXED","true","true","7","594","2","도구 질문 해당 없음"
"https://www.biz2lab.com/health/urinary-tract-infection","/health/urinary-tract-infection","disease","INDEX_PRIMARY","INDEX_PRIMARY","방광염·신우신염 관계와 소변검사·배양검사 질문 구분","위치 비교·두 검사 역할표·개인 상황과 남은 항생제 경계","독립 출처 대조·5폭QA·12개 인증 통과; 임상검수 아님","INTERNAL_HEURISTIC","NO","SEO_PAGE_CERTIFIED","DISCOVERED_NOT_INDEXED","true","true","3","377","2","도구 질문 해당 없음"
